name_unoriented,determinant,num_crossings,matrix_zero,components,jones_factorable
L13a2617,0,13,False,2,
L13a2618,0,13,False,2,
L13a2619,0,13,False,2,
L13a2620,0,13,False,2,
L13a2621,0,13,False,2,
L13a2622,0,13,False,2,
L13a2623,0,13,False,2,
L13a2624,0,13,False,2,
L13a2625,0,13,False,2,
L13a2626,0,13,False,2,
L13a2627,0,13,False,2,
L13a2628,0,13,False,2,
L13a2629,0,13,False,2,
L13a2630,0,13,False,2,
L13a2631,0,13,False,2,
L13a2632,0,13,False,2,
L13a2633,0,13,False,2,
L13a2634,0,13,False,2,
L13a2635,0,13,False,2,
L13a2636,0,13,False,2,
L13a2637,0,13,False,2,
L13a2638,0,13,False,2,
L13a2639,0,13,False,2,
L13a2640,0,13,False,2,
L13a2641,0,13,False,2,
L13a2642,0,13,False,2,
L13a2643,0,13,False,2,
L13a2644,0,13,False,2,
L13a2645,0,13,False,2,
L13a2646,0,13,False,2,
L13a2647,0,13,False,2,
L13a2648,0,13,False,2,
L13a2649,0,13,False,2,
L13a2650,0,13,False,2,
L13a2651,0,13,False,2,
L13a2652,0,13,False,2,
L13a2653,0,13,False,2,
L13a2654,0,13,False,2,
L13a2655,0,13,False,2,
L13a2656,0,13,False,2,
L13a2657,0,13,False,2,
L13a2658,0,13,False,2,
L13a2659,0,13,False,2,
L13a2660,0,13,False,2,
L13a2661,0,13,False,2,
L13a2662,0,13,False,2,
L13a2663,0,13,False,2,
L13a2664,0,13,False,2,
L13a2665,0,13,False,2,
L13a2666,0,13,False,2,
L13a2667,0,13,False,2,
L13a2668,0,13,False,2,
L13a2669,0,13,False,2,
L13a2670,0,13,False,2,
L13a2671,0,13,False,2,
L13a2672,0,13,False,2,
L13a2673,0,13,False,2,
L13a2674,0,13,False,2,
L13a2675,0,13,False,2,
L13a2676,0,13,False,2,
L13a2677,0,13,False,2,
L13a2678,0,13,False,2,
L13a2679,0,13,False,2,
L13a2680,0,13,False,2,
L13a2681,0,13,False,2,
L13a2682,0,13,False,2,
L13a2683,0,13,False,2,
L13a2684,0,13,False,2,
L13a2685,0,13,False,2,
L13a2686,0,13,False,2,
L13a2687,0,13,False,2,
L13a2688,0,13,False,2,
L13a2689,0,13,False,2,
L13a2690,0,13,False,2,
L13a2691,0,13,False,2,
L13a2692,0,13,False,2,
L13a2693,0,13,False,2,
L13a2694,0,13,False,2,
L13a2695,0,13,False,2,
L13a2696,0,13,False,2,
L13a2697,0,13,False,2,
L13a2698,0,13,False,2,
L13a2699,0,13,False,2,
L13a2700,0,13,False,2,
L13a2701,0,13,False,2,
L13a2702,0,13,False,2,
L13a2703,0,13,False,2,
L13a2704,0,13,False,2,
L13a2705,0,13,False,2,
L13a2706,0,13,False,2,
L13a2707,0,13,False,2,
L13a2708,0,13,False,2,
L13a2709,0,13,False,2,
L13a2710,0,13,False,2,
L13a2711,0,13,False,2,
L13a2712,0,13,False,2,
L13a2713,0,13,False,2,
L13a2714,0,13,False,2,
L13a2715,0,13,False,2,
L13a2716,0,13,False,2,
L13a2717,0,13,False,2,
L13a2718,0,13,False,2,
L13a2719,0,13,False,2,
L13a2720,0,13,False,2,
L13a2721,0,13,False,2,
L13a2722,0,13,False,2,
L13a2723,0,13,False,2,
L13a2724,0,13,False,2,
L13a2725,0,13,False,2,
L13a2726,0,13,False,2,
L13a2727,0,13,False,2,
L13a2728,0,13,False,2,
L13a2729,0,13,False,2,
L13a2730,0,13,False,2,
L13a2731,0,13,False,2,
L13a2732,0,13,False,2,
L13a2733,0,13,False,2,
L13a2734,0,13,False,2,
L13a2735,0,13,False,2,
L13a2736,0,13,False,2,
L13a2737,0,13,False,2,
L13a2738,0,13,False,2,
L13a2739,0,13,False,2,
L13a2740,0,13,False,2,
L13a2741,0,13,False,2,
L13a2742,0,13,False,2,
L13a2743,0,13,False,2,
L13a2744,0,13,False,2,
L13a2745,0,13,False,2,
L13a2746,0,13,False,2,
L13a2747,0,13,True,2,
L13a2748,0,13,True,2,
L13a2749,0,13,True,2,
L13a2750,0,13,False,2,
L13a2751,0,13,False,2,
L13a2752,0,13,True,2,
L13a2753,0,13,True,2,
L13a2754,0,13,True,2,
L13a2755,0,13,True,2,
L13a2756,0,13,True,2,
L13a2757,0,13,False,2,
L13a2758,0,13,False,2,
L13a2759,0,13,True,2,
L13a2760,0,13,False,2,
L13a2761,0,13,False,2,
L13a2762,0,13,False,2,
L13a2763,0,13,True,2,
L13a2764,0,13,True,2,
L13a2765,0,13,False,2,
L13a2766,0,13,False,2,
L13a2767,0,13,True,2,
L13a2768,0,13,True,2,
L13a2769,0,13,False,2,
L13a2770,0,13,True,2,
L13a2771,0,13,False,2,
L13a2772,0,13,False,2,
L13a2773,0,13,True,2,
L13a2774,0,13,False,2,
L13a2775,0,13,False,2,
L13a2776,0,13,True,2,
L13a2777,0,13,True,2,
L13a2778,0,13,True,2,
L13a2779,0,13,False,2,
L13a2780,0,13,False,2,
L13a2781,0,13,False,2,
L13a2782,0,13,False,2,
L13a2783,0,13,False,2,
L13a2784,0,13,True,2,
L13a2785,0,13,False,2,
L13a2786,0,13,True,2,
L13a2787,0,13,False,2,
L13a2788,0,13,False,2,
L13a2789,0,13,False,2,
L13a2790,0,13,False,2,
L13a2791,0,13,True,2,
L13a2792,0,13,False,2,
L13a2793,0,13,False,2,
L13a2794,0,13,False,2,
L13a2795,0,13,False,2,
L13a2796,0,13,False,2,
L13a2797,0,13,True,2,
L13a2798,0,13,False,2,
L13a2799,0,13,False,2,
L13a2800,0,13,False,2,
L13a2801,0,13,True,2,
L13a2802,0,13,False,2,
L13a2803,0,13,False,2,
L13a2804,0,13,False,2,
L13a2805,0,13,True,2,
L13a2806,0,13,True,2,
L13a2807,0,13,True,2,
L13a2808,0,13,True,2,
L13a2809,0,13,False,2,
L13a2810,0,13,True,2,
L13a2811,0,13,False,2,
L13a2812,0,13,True,2,
L13a2813,0,13,False,2,
L13a2814,0,13,False,2,
L13a2815,0,13,False,2,
L13a2816,0,13,False,2,
L13a2817,0,13,False,2,
L13a2818,0,13,False,2,
L13a2819,0,13,True,2,
L13a2820,0,13,False,2,
L13a2821,0,13,True,2,
L13a2822,0,13,True,2,
L13a2823,0,13,False,2,
L13a2824,0,13,False,2,
L13a2825,0,13,False,2,
L13a2826,0,13,True,2,
L13a2827,0,13,True,2,
L13a2828,0,13,True,2,
L13a2829,0,13,True,2,
L13a2830,0,13,True,2,
L13a2831,0,13,True,2,
L13a2832,0,13,False,2,
L13a2833,0,13,False,2,
L13a2834,0,13,False,2,
L13a2835,0,13,False,2,
L13a2836,0,13,False,2,
L13a2837,0,13,True,2,
L13a2838,0,13,False,2,
L13a2839,0,13,False,2,
L13a2840,0,13,False,2,
L13a2841,0,13,False,2,
L13a2842,0,13,False,2,
L13a2843,0,13,False,2,
L13a2844,0,13,False,2,
L13a2845,0,13,True,2,
L13a2846,0,13,True,2,
L13a2847,0,13,True,2,
L13a2848,0,13,False,2,
L13a2849,0,13,False,2,
L13a2850,0,13,False,2,
L13a2851,0,13,False,2,
L13a2852,0,13,False,2,
L13a2853,0,13,False,2,
L13a2854,0,13,False,2,
L13a2855,0,13,True,2,
L13a2856,0,13,False,2,
L13a2857,0,13,False,2,
L13a2858,0,13,False,2,
L13a2859,0,13,True,2,
L13a2860,0,13,False,2,
L13a2861,0,13,False,2,
L13a2862,0,13,False,2,
L13a2863,0,13,True,2,
L13a2864,0,13,True,2,
L13a2865,0,13,False,2,
L13a2866,0,13,False,2,
L13a2867,0,13,False,2,
L13a2868,0,13,True,2,
L13a2869,0,13,False,2,
L13a2870,0,13,False,2,
L13a2871,0,13,True,2,
L13a2872,0,13,True,2,
L13a2873,0,13,False,2,
L13a2874,0,13,True,2,
L13a2875,0,13,False,2,
L13a2876,0,13,False,2,
L13a2877,0,13,True,2,
L13a2878,0,13,False,2,
L13a2879,0,13,True,2,
L13a2880,0,13,False,2,
L13a2881,0,13,False,2,
L13a2882,0,13,False,2,
L13a2883,0,13,True,2,
L13a2884,0,13,False,2,
L13a2885,0,13,False,2,
L13a2886,0,13,False,2,
L13a2887,0,13,False,2,
L13a2888,0,13,True,2,
L13a2889,0,13,True,2,
L13a2890,0,13,False,2,
L13a2891,0,13,True,2,
L13a2892,0,13,False,2,
L13a2893,0,13,True,2,
L13a2894,0,13,True,2,
L13a2895,0,13,True,2,
L13a2896,0,13,False,2,
L13a2897,0,13,False,2,
L13a2898,0,13,False,2,
L13a2899,0,13,False,2,
L13a2900,0,13,False,2,
L13a2901,0,13,False,2,
L13a2902,0,13,False,2,
L13a2903,0,13,True,2,
L13a2904,0,13,False,2,
L13a2905,0,13,True,2,
L13a2906,0,13,False,2,
L13a2907,0,13,False,2,
L13a2908,0,13,False,2,
L13a2909,0,13,False,2,
L13a2910,0,13,False,2,
L13a2911,0,13,False,2,
L13a2912,0,13,True,2,
L13a2913,0,13,False,2,
L13a2914,0,13,True,2,
L13a2915,0,13,True,2,
L13a2916,0,13,True,2,
L13a2917,0,13,True,2,
L13a2918,0,13,True,2,
L13a2919,0,13,True,2,
L13a2920,0,13,False,2,
L13a2921,0,13,False,2,
L13a2922,0,13,False,2,
L13a2923,0,13,False,2,
L13a2924,0,13,False,2,
L13a2925,0,13,False,2,
L13a2926,0,13,False,2,
L13a2927,0,13,True,2,
L13a2928,0,13,False,2,
L13a2929,0,13,False,2,
L13a2930,0,13,False,2,
L13a2931,0,13,False,2,
L13a2932,0,13,True,2,
L13a2933,0,13,True,2,
L13a2934,0,13,True,2,
L13a2935,0,13,False,2,
L13a2936,0,13,False,2,
L13a2937,0,13,False,2,
L13a2938,0,13,False,2,
L13a2939,0,13,False,2,
L13a2940,0,13,False,2,
L13a2941,0,13,False,2,
L13a2942,0,13,False,2,
L13a2943,0,13,False,2,
L13a2944,0,13,True,2,
L13a2945,0,13,True,2,
L13a2946,0,13,True,2,
L13a2947,0,13,True,2,
L13a2948,0,13,True,2,
L13a2949,0,13,True,2,
L13a2950,0,13,True,2,
L13a2951,0,13,True,2,
L13a2952,0,13,False,2,
L13a2953,0,13,False,2,
L13a2954,0,13,False,2,
L13a2955,0,13,False,2,
L13a2956,0,13,False,2,
L13a2957,0,13,False,2,
L13a2958,0,13,False,2,
L13a2959,0,13,False,2,
L13a2960,0,13,False,2,
L13a2961,0,13,False,2,
L13a2962,0,13,True,2,
L13a2963,0,13,True,2,
L13a2964,0,13,False,2,
L13a2965,0,13,False,2,
L13a2966,0,13,False,2,
L13a2967,0,13,False,2,
L13a2968,0,13,True,2,
L13a2969,0,13,True,2,
L13a2970,0,13,False,2,
L13a2971,0,13,True,2,
L13a2972,0,13,False,2,
L13a2973,0,13,False,2,
L13a2974,0,13,True,2,
L13a2975,0,13,False,2,
L13a2976,0,13,False,2,
L13a2977,0,13,False,2,
L13a2978,0,13,False,2,
L13a2979,0,13,False,2,
L13a2980,0,13,False,2,
L13a2981,0,13,False,2,
L13a2982,0,13,False,2,
L13a2983,0,13,True,2,
L13a2984,0,13,True,2,
L13a2985,0,13,True,2,
L13a2986,0,13,True,2,
L13a2987,0,13,False,2,
L13a2988,0,13,False,2,
L13a2989,0,13,False,2,
L13a2990,0,13,False,2,
L13a2991,0,13,False,2,
L13a2992,0,13,False,2,
L13a2993,0,13,False,2,
L13a2994,0,13,False,2,
L13a2995,0,13,False,2,
L13a2996,0,13,False,2,
L13a2997,0,13,False,2,
L13a2998,0,13,False,2,
L13a2999,0,13,False,2,
L13a3000,0,13,False,2,
L13a3001,0,13,False,2,
L13a3002,0,13,False,2,
L13a3003,0,13,True,2,
L13a3004,0,13,True,2,
L13a3005,0,13,True,2,
L13a3006,0,13,True,2,
L13a3007,0,13,True,2,
L13a3008,0,13,True,2,
L13a3009,0,13,False,2,
L13a3010,0,13,False,2,
L13a3011,0,13,False,2,
L13a3012,0,13,False,2,
L13a3013,0,13,False,2,
L13a3014,0,13,False,2,
L13a3015,0,13,False,2,
L13a3016,0,13,False,2,
L13a3017,0,13,False,2,
L13a3018,0,13,True,2,
L13a3019,0,13,True,2,
L13a3020,0,13,False,2,
L13a3021,0,13,False,2,
L13a3022,0,13,False,2,
L13a3023,0,13,False,2,
L13a3024,0,13,False,2,
L13a3025,0,13,False,2,
L13a3026,0,13,False,2,
L13a3027,0,13,True,2,
L13a3028,0,13,True,2,
L13a3029,0,13,True,2,
L13a3030,0,13,True,2,
L13a3031,0,13,True,2,
L13a3032,0,13,False,2,
L13a3033,0,13,False,2,
L13a3034,0,13,False,2,
L13a3035,0,13,False,2,
L13a3036,0,13,False,2,
L13a3037,0,13,True,2,
L13a3038,0,13,False,2,
L13a3039,0,13,False,2,
L13a3040,0,13,True,2,
L13a3041,0,13,True,2,
L13a3042,0,13,True,2,
L13a3043,0,13,False,2,
L13a3044,0,13,False,2,
L13a3045,0,13,True,2,
L13a3046,0,13,False,2,
L13a3047,0,13,False,2,
L13a3048,0,13,False,2,
L13a3049,0,13,False,2,
L13a3050,0,13,False,2,
L13a3051,0,13,True,2,
L13a3052,0,13,False,2,
L13a3053,0,13,True,2,
L13a3054,0,13,True,2,
L13a3055,0,13,True,2,
L13a3056,0,13,False,2,
L13a3057,0,13,False,2,
L13a3058,0,13,True,2,
L13a3059,0,13,True,2,
L13a3060,0,13,True,2,
L13a3061,0,13,True,2,
L13a3062,0,13,True,2,
L13a3063,0,13,False,2,
L13a3064,0,13,False,2,
L13a3065,0,13,True,2,
L13a3066,0,13,False,2,
L13a3067,0,13,False,2,
L13a3068,0,13,True,2,
L13a3069,0,13,True,2,
L13a3070,0,13,False,2,
L13a3071,0,13,True,2,
L13a3072,0,13,True,2,
L13a3073,0,13,True,2,
L13a3074,0,13,False,2,
L13a3075,0,13,True,2,
L13a3076,0,13,True,2,
L13a3077,0,13,False,2,
L13a3078,0,13,True,2,
L13a3079,0,13,True,2,
L13a3080,0,13,True,2,
L13a3081,0,13,False,2,
L13a3082,0,13,False,2,
L13a3083,0,13,False,2,
L13a3084,0,13,False,2,
L13a3085,0,13,False,2,
L13a3086,0,13,False,2,
L13a3087,0,13,False,2,
L13a3088,0,13,False,2,
L13a3089,0,13,False,2,
L13a3090,0,13,True,2,
L13a3091,0,13,False,2,
L13a3092,0,13,False,2,
L13a3093,0,13,False,2,
L13a3094,0,13,False,2,
L13a3095,0,13,True,2,
L13a3096,0,13,True,2,
L13a3097,0,13,True,2,
L13a3098,0,13,False,2,
L13a3099,0,13,True,2,
L13a3100,0,13,True,2,
L13a3101,0,13,False,2,
L13a3102,0,13,False,2,
L13a3103,0,13,True,2,
L13a3104,0,13,False,2,
L13a3105,0,13,False,2,
L13a3106,0,13,True,2,
L13a3107,0,13,True,2,
L13a3108,0,13,True,2,
L13a3109,0,13,True,2,
L13a3110,0,13,True,2,
L13a3111,0,13,True,2,
L13a3112,0,13,False,2,
L13a3113,0,13,True,2,
L13a3114,0,13,True,2,
L13a3115,0,13,False,2,
L13a3116,0,13,False,2,
L13a3117,0,13,False,2,
L13a3118,0,13,False,2,
L13a3119,0,13,False,2,
L13a3120,0,13,False,2,
L13a3121,0,13,True,2,
L13a3122,0,13,True,2,
L13a3123,0,13,False,2,
L13a3124,0,13,False,2,
L13a3125,0,13,True,2,
L13a3126,0,13,False,2,
L13a3127,0,13,False,2,
L13a3128,0,13,False,2,
L13a3129,0,13,False,2,
L13a3130,0,13,False,2,
L13a3131,0,13,False,2,
L13a3132,0,13,False,2,
L13a3133,0,13,False,2,
L13a3134,0,13,False,2,
L13a3135,0,13,False,2,
L13a3136,0,13,False,2,
L13a3137,0,13,True,2,
L13a3138,0,13,False,2,
L13a3139,0,13,True,2,
L13a3140,0,13,False,2,
L13a3141,0,13,False,2,
L13a3142,0,13,False,2,
L13a3143,0,13,True,2,
L13a3144,0,13,False,2,
L13a3145,0,13,False,2,
L13a3146,0,13,False,2,
L13a3147,0,13,True,2,
L13a3148,0,13,False,2,
L13a3149,0,13,False,2,
L13a3150,0,13,True,2,
L13a3151,0,13,True,2,
L13a3152,0,13,True,2,
L13a3153,0,13,False,2,
L13a3154,0,13,False,2,
L13a3155,0,13,False,2,
L13a3156,0,13,False,2,
L13a3157,0,13,False,2,
L13a3158,0,13,True,2,
L13a3159,0,13,True,2,
L13a3160,0,13,False,2,
L13a3161,0,13,False,2,
L13a3162,0,13,False,2,
L13a3163,0,13,True,2,
L13a3164,0,13,False,2,
L13a3165,0,13,False,2,
L13a3166,0,13,False,2,
L13a3167,0,13,True,2,
L13a3168,0,13,True,2,
L13a3169,0,13,False,2,
L13a3170,0,13,False,2,
L13a3171,0,13,False,2,
L13a3172,0,13,False,2,
L13a3173,0,13,False,2,
L13a3174,0,13,True,2,
L13a3175,0,13,True,2,
L13a3176,0,13,False,2,
L13a3177,0,13,False,2,
L13a3178,0,13,False,2,
L13a3179,0,13,True,2,
L13a3180,0,13,False,2,
L13a3181,0,13,True,2,
L13a3182,0,13,False,2,
L13a3183,0,13,False,2,
L13a3184,0,13,False,2,
L13a3185,0,13,False,2,
L13a3186,0,13,False,2,
L13a3187,0,13,True,2,
L13a3188,0,13,False,2,
L13a3189,0,13,False,2,
L13a3190,0,13,True,2,
L13a3191,0,13,False,2,
L13a3192,0,13,False,2,
L13a3193,0,13,False,2,
L13a3194,0,13,False,2,
L13a3195,0,13,True,2,
L13a3196,0,13,True,2,
L13a3197,0,13,False,2,
L13a3198,0,13,True,2,
L13a3199,0,13,False,2,
L13a3200,0,13,False,2,
L13a3201,0,13,False,2,
L13a3202,0,13,False,2,
L13a3203,0,13,False,2,
L13a3204,0,13,True,2,
L13a3205,0,13,True,2,
L13a3206,0,13,False,2,
L13a3207,0,13,True,2,
L13a3208,0,13,False,2,
L13a3209,0,13,False,2,
L13a3210,0,13,False,2,
L13a3211,0,13,True,2,
L13a3212,0,13,False,2,
L13a3213,0,13,False,2,
L13a3214,0,13,True,2,
L13a3215,0,13,True,2,
L13a3216,0,13,True,2,
L13a3217,0,13,False,2,
L13a3218,0,13,False,2,
L13a3219,0,13,False,2,
L13a3220,0,13,False,2,
L13a3221,0,13,False,2,
L13a3222,0,13,True,2,
L13a3223,0,13,True,2,
L13a3224,0,13,False,2,
L13a3225,0,13,False,2,
L13a3226,0,13,False,2,
L13a3227,0,13,False,2,
L13a3228,0,13,False,2,
L13a3229,0,13,True,2,
L13a3230,0,13,False,2,
L13a3231,0,13,False,2,
L13a3232,0,13,False,2,
L13a3233,0,13,True,2,
L13a3234,0,13,False,2,
L13a3235,0,13,True,2,
L13a3236,0,13,False,2,
L13a3237,0,13,True,2,
L13a3238,0,13,False,2,
L13a3239,0,13,False,2,
L13a3240,0,13,False,2,
L13a3241,0,13,False,2,
L13a3242,0,13,False,2,
L13a3243,0,13,False,2,
L13a3244,0,13,False,2,
L13a3245,0,13,False,2,
L13a3246,0,13,False,2,
L13a3247,0,13,False,2,
L13a3248,0,13,False,2,
L13a3249,0,13,False,2,
L13a3250,0,13,False,2,
L13a3251,0,13,False,2,
L13a3252,0,13,True,2,
L13a3253,0,13,True,2,
L13a3254,0,13,True,2,
L13a3255,0,13,True,2,
L13a3256,0,13,False,2,
L13a3257,0,13,False,2,
L13a3258,0,13,False,2,
L13a3259,0,13,False,2,
L13a3260,0,13,False,2,
L13a3261,0,13,False,2,
L13a3262,0,13,False,2,
L13a3263,0,13,False,2,
L13a3264,0,13,False,2,
L13a3265,0,13,True,2,
L13a3266,0,13,True,2,
L13a3267,0,13,False,2,
L13a3268,0,13,False,2,
L13a3269,0,13,False,2,
L13a3270,0,13,False,2,
L13a3271,0,13,False,2,
L13a3272,0,13,False,2,
L13a3273,0,13,True,2,
L13a3274,0,13,True,2,
L13a3275,0,13,False,2,
L13a3276,0,13,True,2,
L13a3277,0,13,False,2,
L13a3278,0,13,False,2,
L13a3279,0,13,True,2,
L13a3280,0,13,False,2,
L13a3281,0,13,False,2,
L13a3282,0,13,False,2,
L13a3283,0,13,False,2,
L13a3284,0,13,False,2,
L13a3285,0,13,False,2,
L13a3286,0,13,False,2,
L13a3287,0,13,False,2,
L13a3288,0,13,False,2,
L13a3289,0,13,False,2,
L13a3290,0,13,False,2,
L13a3291,0,13,False,2,
L13a3292,0,13,False,2,
L13a3293,0,13,False,2,
L13a3294,0,13,False,2,
L13a3295,0,13,False,2,
L13a3296,0,13,True,2,
L13a3297,0,13,True,2,
L13a3298,0,13,False,2,
L13a3299,0,13,False,2,
L13a3300,0,13,False,2,
L13a3301,0,13,True,2,
L13a3302,0,13,False,2,
L13a3303,0,13,False,2,
L13a3304,0,13,False,2,
L13a3305,0,13,False,2,
L13a3306,0,13,False,2,
L13a3307,0,13,False,2,
L13a3308,0,13,False,2,
L13a3309,0,13,False,2,
L13a3310,0,13,False,2,
L13a3311,0,13,True,2,
L13a3312,0,13,False,2,
L13a3313,0,13,False,2,
L13a3314,0,13,False,2,
L13a3315,0,13,False,2,
L13a3316,0,13,False,2,
L13a3317,0,13,False,2,
L13a3318,0,13,True,2,
L13a3319,0,13,True,2,
L13a3320,0,13,False,2,
L13a3321,0,13,True,2,
L13a3322,0,13,False,2,
L13a3323,0,13,False,2,
L13a3324,0,13,True,2,
L13a3325,0,13,False,2,
L13a3326,0,13,False,2,
L13a3327,0,13,True,2,
L13a3328,0,13,False,2,
L13a3329,0,13,False,2,
L13a3330,0,13,True,2,
L13a3331,0,13,False,2,
L13a3332,0,13,True,2,
L13a3333,0,13,True,2,
L13a3334,0,13,False,2,
L13a3335,0,13,True,2,
L13a3336,0,13,False,2,
L13a3337,0,13,False,2,
L13a3338,0,13,False,2,
L13a3339,0,13,False,2,
L13a3340,0,13,False,2,
L13a3341,0,13,False,2,
L13a3342,0,13,False,2,
L13a3343,0,13,False,2,
L13a3344,0,13,False,2,
L13a3345,0,13,False,2,
L13a3346,0,13,False,2,
L13a3347,0,13,False,2,
L13a3348,0,13,False,2,
L13a3349,0,13,True,2,
L13a3350,0,13,True,2,
L13a3351,0,13,True,2,
L13a3352,0,13,False,2,
L13a3353,0,13,True,2,
L13a3354,0,13,False,2,
L13a3355,0,13,False,2,
L13a3356,0,13,False,2,
L13a3357,0,13,False,2,
L13a3358,0,13,False,2,
L13a3359,0,13,False,2,
L13a3360,0,13,False,2,
L13a3361,0,13,False,2,
L13a3362,0,13,False,2,
L13a3363,0,13,False,2,
L13a3364,0,13,True,2,
L13a3365,0,13,True,2,
L13a3366,0,13,False,2,
L13a3367,0,13,False,2,
L13a3368,0,13,False,2,
L13a3369,0,13,False,2,
L13a3370,0,13,False,2,
L13a3371,0,13,False,2,
L13a3372,0,13,False,2,
L13a3373,0,13,False,2,
L13a3374,0,13,False,2,
L13a3375,0,13,True,2,
L13a3376,0,13,True,2,
L13a3377,0,13,False,2,
L13a3378,0,13,False,2,
L13a3379,0,13,False,2,
L13a3380,0,13,False,2,
L13a3381,0,13,False,2,
L13a3382,0,13,True,2,
L13a3383,0,13,True,2,
L13a3384,0,13,True,2,
L13a3385,0,13,True,2,
L13a3386,0,13,False,2,
L13a3387,0,13,True,2,
L13a3388,0,13,False,2,
L13a3389,0,13,False,2,
L13a3390,0,13,False,2,
L13a3391,0,13,False,2,
L13a3392,0,13,False,2,
L13a3393,0,13,True,2,
L13a3394,0,13,False,2,
L13a3395,0,13,False,2,
L13a3396,0,13,True,2,
L13a3397,0,13,False,2,
L13a3398,0,13,False,2,
L13a3399,0,13,False,2,
L13a3400,0,13,False,2,
L13a3401,0,13,False,2,
L13a3402,0,13,True,2,
L13a3403,0,13,False,2,
L13a3404,0,13,True,2,
L13a3405,0,13,False,2,
L13a3406,0,13,True,2,
L13a3407,0,13,True,2,
L13a3408,0,13,True,2,
L13a3409,0,13,False,2,
L13a3410,0,13,False,2,
L13a3411,0,13,False,2,
L13a3412,0,13,True,2,
L13a3413,0,13,False,2,
L13a3414,0,13,True,2,
L13a3415,0,13,False,2,
L13a3416,0,13,False,2,
L13a3417,0,13,True,2,
L13a3418,0,13,False,2,
L13a3419,0,13,False,2,
L13a3420,0,13,True,2,
L13a3421,0,13,True,2,
L13a3422,0,13,True,2,
L13a3423,0,13,False,2,
L13a3424,0,13,True,2,
L13a3425,0,13,False,2,
L13a3426,0,13,True,2,
L13a3427,0,13,True,2,
L13a3428,0,13,False,2,
L13a3429,0,13,False,2,
L13a3430,0,13,False,2,
L13a3431,0,13,False,2,
L13a3432,0,13,False,2,
L13a3433,0,13,True,2,
L13a3434,0,13,True,2,
L13a3435,0,13,True,2,
L13a3436,0,13,False,2,
L13a3437,0,13,False,2,
L13a3438,0,13,True,2,
L13a3439,0,13,True,2,
L13a3440,0,13,True,2,
L13a3441,0,13,False,2,
L13a3442,0,13,True,2,
L13a3443,0,13,False,2,
L13a3444,0,13,True,2,
L13a3445,0,13,True,2,
L13a3446,0,13,False,2,
L13a3447,0,13,True,2,
L13a3448,0,13,True,2,
L13a3449,0,13,False,2,
L13a3450,0,13,True,2,
L13a3451,0,13,False,2,
L13a3452,0,13,True,2,
L13a3453,0,13,False,2,
L13a3454,0,13,False,2,
L13a3455,0,13,False,2,
L13a3456,0,13,True,2,
L13a3457,0,13,True,2,
L13a3458,0,13,False,2,
L13a3459,0,13,True,2,
L13a3460,0,13,True,2,
L13a3461,0,13,True,2,
L13a3462,0,13,True,2,
L13a3463,0,13,False,2,
L13a3464,0,13,False,2,
L13a3465,0,13,False,2,
L13a3466,0,13,False,2,
L13a3467,0,13,False,2,
L13a3468,0,13,False,2,
L13a3469,0,13,True,2,
L13a3470,0,13,True,2,
L13a3471,0,13,False,2,
L13a3472,0,13,False,2,
L13a3473,0,13,False,2,
L13a3474,0,13,True,2,
L13a3475,0,13,False,2,
L13a3476,0,13,True,2,
L13a3477,0,13,False,2,
L13a3478,0,13,False,2,
L13a3479,0,13,False,2,
L13a3480,0,13,False,2,
L13a3481,0,13,False,2,
L13a3482,0,13,True,2,
L13a3483,0,13,False,2,
L13a3484,0,13,True,2,
L13a3485,0,13,True,2,
L13a3486,0,13,True,2,
L13a3487,0,13,True,2,
L13a3488,0,13,False,2,
L13a3489,0,13,False,2,
L13a3490,0,13,True,2,
L13a3491,0,13,False,2,
L13a3492,0,13,False,2,
L13a3493,0,13,False,2,
L13a3494,0,13,False,2,
L13a3495,0,13,True,2,
L13a3496,0,13,False,2,
L13a3497,0,13,False,2,
L13a3498,0,13,False,2,
L13a3499,0,13,False,2,
L13a3500,0,13,False,2,
L13a3501,0,13,False,2,
L13a3502,0,13,False,2,
L13a3503,0,13,False,2,
L13a3504,0,13,False,2,
L13a3505,0,13,False,2,
L13a3506,0,13,False,2,
L13a3507,0,13,False,2,
L13a3508,0,13,False,2,
L13a3509,0,13,False,2,
L13a3510,0,13,False,2,
L13a3511,0,13,False,2,
L13a3512,0,13,False,2,
L13a3513,0,13,False,2,
L13a3514,0,13,False,2,
L13a3515,0,13,True,2,
L13a3516,0,13,True,2,
L13a3517,0,13,True,2,
L13a3518,0,13,True,2,
L13a3519,0,13,False,2,
L13a3520,0,13,False,2,
L13a3521,0,13,False,2,
L13a3522,0,13,False,2,
L13a3523,0,13,False,2,
L13a3524,0,13,True,2,
L13a3525,0,13,True,2,
L13a3526,0,13,False,2,
L13a3527,0,13,False,2,
L13a3528,0,13,True,2,
L13a3529,0,13,True,2,
L13a3530,0,13,False,2,
L13a3531,0,13,False,2,
L13a3532,0,13,True,2,
L13a3533,0,13,False,2,
L13a3534,0,13,True,2,
L13a3535,0,13,True,2,
L13a3536,0,13,False,2,
L13a3537,0,13,True,2,
L13a3538,0,13,True,2,
L13a3539,0,13,True,2,
L13a3540,0,13,True,2,
L13a3541,0,13,False,2,
L13a3542,0,13,True,2,
L13a3543,0,13,False,2,
L13a3544,0,13,False,2,
L13a3545,0,13,False,2,
L13a3546,0,13,False,2,
L13a3547,0,13,True,2,
